rec_id, rec2_id, culture, sex, age, date_of_birth, title, given_name, surname, state, suburb, postcode, street_number, address_1, address_2, phone_number, soc_sec_id, blocking_number, family_role
rec-4778-org,   rec-3409-org, abo, f, 31, 19850610, , james, ofanengaue, vic, durham lead, 3150, 23, pohlman street, apt 1, 08 41884113, 3033041, 7, NoRole
rec-4272-org,   rec-8364-org, usa, f, 31, 19850529, hon, noah, rodriguez, nsw, orient point, 3190, 30, brierly street, red river, 612 44671408, 3563203, 1, NoRole
rec-7374-org,   rec-4080-org, ger, f, 28, 19880921, , joel, poschner, nsw, chiswick, 5038, 55, messenger street, phoenix park stud, 02 47176784, 9050141, 2, NoRole
rec-6065-org,   rec-8516-org, nor, f, 41, 19750619, , jacob, amundsen, vic, mia mia, 3121, 14, , , 618 60228455, 1658042, 0, NoRole
rec-2401-org,   rec-2278-org, jew, f, 28, 19881011, , jordan, shmerkin, tas, gravelly beach, 5203, 7, lincoln close, montrose, 07 20178670, 6355922, 2, NoRole
rec-2078-org,   rec-4737-org, unk, f, 28, 19881104, , anita, strazzari, vic, boisdale, 2125, 13, o'connor circuit, , 08 40477831, 4484072, 0, NoRole
rec-1686-dup-0, rec-746-org, chi, , , 19191124, dr, , mei, vic, buangor, 4321, 110, goyder sreet, , 618 57491193, 7868612, 9, NoRole
rec-3755-org,   rec-4347-org, sri, f, , 19210518, , james, chandika, wa, midland, 4816, 45, springvale drive, spring ridge, , 7242762, 6, NoRole
rec-6451-dup-0, rec-8147-org, ind, , 30, 19821008, , lian, gulrajani, nsw, dorrouhby, 3453, 6, hope xtreet, , 612 43840901, 3617002, 9, NoRole
rec-622-org,   rec-4304-org, eng, m, 31, 19851116, , jackson, morriss, nsw, geelong west, 2263, 28, follett street, , 07 32624575, 3406815, 7, NoRole
rec-7764-dup-0, rec-3134-org, ind, m, 31, 19850327, mr, dylan, , nsw, canonba, 3222, 49, crozier ircuit, , 04 77158717, 1628134, 5, NoRole
rec-2690-org,   rec-2746-org, eng, f, 22, 19941021, , joel, carlyle, qld, carina, 2122, 17, chisholm street, colooli village, 613 14718654, 9585053, 5, NoRole
rec-3557-org,   rec-8016-org, eng, , 38, 19781122, mr, sam, christisen, wa, mooriary, 4558, 32, grayson street, riggs creek vineyard, 8 02371683, 4671373, 4, NoRole
rec-1469-org,   rec-4070-org, usa, f, 36, 19800127, , luke, murray, nt, palmerston, 3672, 28, pinkerton circuit, , 3 97943483, 1145447, 6, NoRole
rec-8624-org,   rec-4262-org, ger, m, , 19580926, ms, dillon, hegel, wa, dryandra, 3173, 131, baudin street, clifton vale, 08 75280920, 9005880, 0, NoRole
rec-2545-org,   rec-408-org, jap, f, 33, 19830704, , jake, , nsw, macquarie links, 2190, 15, morehead street, sabrelyn park, , 3270603, 7, NoRole
rec-1276-org,   rec-2085-org, eng, f, 9, 20070516, , jory, simons, vic, heywood, 2153, 19, sanderson close, the lodge, 08 31018193, 9641375, 5, NoRole
rec-5266-org,   rec-3564-org, ger, f, 24, 19920416, , william, priemer, , torquay, 3691, 15, knox street, , 08 72875864, 9058969, 9, NoRole
rec-6408-org,   rec-3491-org, eng, f, 37, 19790729, ms, luke, bloxham, qld, toondahra, 2567, 3, gurr street, , 03 92911178, 9440257, 4, NoRole
rec-5954-org,   rec-3848-org, ser, , 28, 19880509, , joshua, ogrisovic, sa, hendon, 4183, 12, mackellar crescent, , 617 54190329, 4975406, 4, NoRole
rec-6738-org,   rec-2394-org, fre, f, 28, 19880823, rev, angus, foreville, qld, olinda, 2428, 12, oxley street, , 03 61787675, 1726142, 2, NoRole
rec-4418-org,   rec-8837-org, usa, f, 40, 19760312, pfc, ebony, harding, qld, petrie, 2617, 8, reuther street, painui, 3 15380731, 4897255, 7, NoRole
rec-6602-org,   rec-4992-org, wel, f, 38, 19780621, , brooke, gwenlan, nsw, adjungbilly, 3182, 6, jefferis street, canberra centre, 02 04507171, 8355607, 5, NoRole
rec-3363-org,   rec-8274-org, unk, f, 26, 19901101, ms, talia, straw, qld, morton vale, 3075, 71, lycett street, ettrick, 03 72066100, 5670699, 6, NoRole
rec-6785-org,   rec-269-org, unk, f, 26, 19901008, ms, blake, aarcy, wa, binningup, 2166, 36, canberra avenue, , 8 57472233, 5755680, 8, NoRole
rec-6350-org,   rec-4719-org, usa, m, , 19201104, , noah, hood, sa, hyde park, 3162, 32, blamey crescent, , 7 07828553, 4947610, 1, NoRole
rec-7091-org,   rec-4613-org, rus, f, , 19310831, , bethany, apraxin, nsw, erina, 2068, 4, parkhill street, , 2 85916598, 5930687, 4, NoRole
rec-2680-org,   rec-7083-org, usa, m, , 19250807, , elki, rivera, qld, beeron, 3015, 138, higinbotham street, , 3 48607979, 9364779, 5, NoRole
rec-778-org,   rec-8956-org, eng, f, 25, 19910117, , cameron, pierson, sa, venus bay, 4680, 9, neales street, retirement village, , 1255048, 4, NoRole
rec-2280-dup-0, rec-1137-org, chi, , , 19400939, , , hu, vic, clarkefcield, 4619, 16, bellingham rescent, , 8 27113427, 2471393, 2, NoRole
rec-2077-org,   rec-7430-org, eng, f, 26, 19900916, mr, rourke, rutherfurd, tas, gladstone, 2795, 37, alphard place, , 07 22740362, 2296778, 1, NoRole
rec-3717-org,   rec-5745-org, unk, m, 35, 19810925, , charles, strawbridge, , fig tree pocket, 5045, 243, burns circuit, , 07 39549985, 3685049, 8, NoRole
rec-7473-org,   rec-8632-org, unk, f, 40, , , kade, scinto, nsw, linden, 5015, 98, devonport street, summercourt, 02 34306253, 7217273, 0, NoRole
rec-4427-org,   rec-4978-org, ser, f, 39, 19770413, , kirra, banovic, nsw, gwabegar, 2428, 29, vasey crescent, , 612 15296744, 9042811, 5, NoRole
rec-3595-org,   rec-3957-org, eng, f, 27, 19890304, , joshua, mcneill, vic, noradjuha, 5522, 28, latchford street, , 618 22201883, 6030089, 3, NoRole
rec-2640-org,   rec-3016-org, ind, f, 26, 19900823, , alexa-rose, chanrai, nsw, hillston, 2229, 10, charlick place, rowethorpe, 02 83626454, 2935093, 9, NoRole
rec-6372-org,   rec-2749-org, usa, f, 24, 19921120, , alexandra, gardner, tas, riverside, 4810, 28, wynter place, the willows, , 3085272, 1, NoRole
rec-314-dup-0, rec-6428-org, ser, m, 28, 19900527, ms, jayden, pewa, vic, glenthomzson, 4420, 9, gurr street, goulburn south caravan park, 8 87027056, 9200258, 5, NoRole
rec-6120-org,   rec-951-org, eng, f, 22, 19940822, pfc, james, arthurson, qld, jamboree heights, 3064, 4, majura avenue, wilderness, 3 76432075, 8231578, 7, NoRole
rec-3054-org,   rec-1158-org, ara, , 33, 19830623, , isabella, busrah, vic, baxter, 6401, 94, rowe place, , 08 77561980, 2654740, 5, NoRole
rec-857-dup-0, rec-4493-org, chi, f, 24, 19921106, , haykey, xiao, a, manningham, 2806, 598, outtrim avenue, , 617 21286970, 6407511, 4, NoRole
rec-6588-dup-0, rec-1159-org, unk, f, 36, 19800021, , katetlyn, strawa, nsw, killara, 5069, 6, ebelingzcourt, , 2 60811090, 1130800, 7, NoRole
rec-2944-org,   rec-5922-org, ind, f, , 19190131, , gus, veera, vic, merino, 2340, , tenison-woods circuit, mlc building, 8 43825412, 2460785, 6, NoRole
rec-8984-dup-0, rec-4528-org, unk, n, 83, , ms, brooke, scime, wa, yoting, 2080, 456, beauchamp street, , 618 92570597, 9763296, 1, NoRole
rec-2208-org,   rec-5307-org, unk, f, , 19380411, cpt, jordan, scorsone, nsw, laguna, 3161, 22, parker street, , 02 36015592, 7479279, 3, NoRole
rec-595-org,   rec-3213-org, unk, f, 37, 19790825, ms, zane, aarcy, sa, hawthorn, 4035, 11, boronia drive, , , 6201674, 9, NoRole
rec-8730-org,   rec-8739-org, usa, f, 25, 19910826, , danielle, shaffer, nsw, north star, 7015, 40, caddy place, , 02 63001408, 3372963, 0, NoRole
rec-7013-org,   rec-3584-org, ita, , 30, 19861221, ms, kyle, cannizzaro, nsw, berringer lake, 6025, 40, bainton crescent, mungo park, 612 57904641, 1798272, 5, NoRole
rec-7931-org,   rec-8829-org, ind, f, 25, 19910111, , sophie, visvayu, sa, gepps cross, 2103, 11, moorhouse street, , 617 84612150, 2199206, 3, NoRole
rec-1749-org,   rec-501-org, unk, f, , 19270402, , montana, aarcy, sa, new well, 3620, 334, totterdell street, ponderossa, 7 99608111, 1068629, 1, NoRole
rec-3514-org,   rec-1534-org, jap, f, 33, 19831007, ms, finnbar, shirokawa, qld, penrith, 4035, 3, allwood street, , 3 78023430, 7440499, 7, NoRole
rec-8705-org,   rec-4472-org, ger, f, 29, 19870628, , holly, bayerl, nsw, weetaliba, 2430, 62, marungal avenue, boxgrove, 2 94886581, 9643648, 6, NoRole
rec-7469-org,   rec-8303-org, chi, f, , 19530728, , richard, dzou, wa, marvel loch, 3122, 225, fullagar crescent, , 08 49687129, 3934831, 9, NoRole
rec-3257-org,   rec-1144-org, usa, f, 28, 19880710, , alana, travis, vic, moyhu, 2067, 6, richardson circuit, , 618 76293244, 2026315, 0, NoRole
rec-5840-org,   rec-6476-org, eng, , 32, 19840921, mr, jared, mcniel, sa, warrachie, 6147, 13, carslaw street, , 08 68142669, 3525187, 9, NoRole
rec-396-org,   rec-7643-org, usa, f, , 19340715, dr, madeline, brooks, sa, wanilla, 7260, 185, free place, mt martin, 617 78919778, 6404377, 2, NoRole
rec-4852-org,   rec-3867-org, unk, f, 28, 19881123, , isabella, scime, qld, inala, 2766, 127, staaten crescent, , 613 70445058, 3057166, 9, NoRole
rec-7502-org,   rec-5670-org, ara, f, 23, 19931211, mr, connor, malikah, wa, cundinup, 3068, 508, ironbark crescent, , 08 95998061, 2087818, 2, NoRole
rec-4841-org,   rec-4369-org, eng, f, , 19900710, , jayden, kendrick, vic, , 0812, 38, bywaters place, llcuttah, 03 16086610, 2277812, 5, NoRole
rec-5004-org,   rec-6650-org, ser, , , 19401206, , hugo, radul, nsw, bergalia, 4101, 18, rosella street, fiveways, 612 89426789, 9750968, 6, NoRole
rec-8728-org,   rec-8678-org, eng, f, 42, 19741222, , erin, shelby, nsw, seaham, 2217, 300, inlander crescent, , 02 42771216, 7574445, 6, NoRole
rec-3716-org,   rec-3661-org, ind, f, , 19541107, , ryan, rajani, , cooloongup, 2422, 79, janga place, harrbisson retirement vlge, 03 05627963, 1311972, 5, NoRole
rec-8524-org,   rec-8373-org, jap, f, 13, 20031218, dr, reganne, hachirobei, nsw, nashua, 3184, 14, ainslie avenue, , 02 40459297, 6822231, 9, NoRole
rec-3768-org,   rec-6242-org, unk, m, 33, 19830513, mr, christopher, streckfuss, qld, bartle frere, 6057, 11, jindabyne street, , 03 34050684, 8945624, 3, NoRole
rec-4055-org,   rec-752-org, eng, f, , 19450401, dr, olivia, sackville, qld, highland park, 4163, 98, , , 03 11493320, 8044864, 9, NoRole
rec-3222-org,   rec-5675-org, ser, m, , 19200905, dr, paris, mozi, nsw, paddington, 2144, 77, power street, salford park, 2 77770567, 9720890, 6, NoRole
rec-727-org,   rec-5231-org, ger, m, 27, 19891026, , emma, kuhnt, qld, logan reserve, 2750, 2, hardie close, , 3 25107321, 4001971, 7, NoRole
rec-226-dup-0, rec-4278-org, jew, f, , 19840806, , olie, danielovitch, nsw, edinburgh, 2137, 11, joynermplace, , 07 54183735, 5265428, 1, NoRole
rec-3678-org,   rec-318-org, fre, m, 29, 19870127, , james, arron, , birkdale, 3226, 34, hyndes crescent, , 03 19349242, 6263875, 7, NoRole
rec-5759-org,   rec-8881-org, , , 38, 19781104, ms, sophie, vrettis, vic, springvale south, 2034, 22, pokana circuit, , 07 40773504, 9594172, 2, NoRole
rec-6805-dup-0, rec-4140-org, wel, , , 19141231, sgt, alex, , vib, alice springs, 4034, 48, currie c rescent, , 08 70940257, 3294786, 6, NoRole
rec-6228-org,   rec-4058-org, usa, f, 31, 19851014, ms, caitlyn, carr, vic, blacktown, 2650, 282, bullock circuit, , 04 23228941, 5552517, 2, NoRole
rec-2035-org,   rec-3478-org, usa, , 33, 19830312, , alexandra, lynch, qld, weengallon, , 220, fuhrman street, , 3 46116495, 4421694, 1, NoRole
rec-6071-dup-0, rec-2213-org, jap, , , 19481006, , kyld, anenokoji, sa, klemzgi, 2623, 7, hamelin grescent, , 03 29392562, 6124376, 3, NoRole
rec-4864-org,   rec-3581-org, fin, f, 33, 19831025, , blake, rinnankoski, qld, selene, 2261, 102, cadell street, , 03 98260112, 4748485, 3, NoRole
rec-186-org,   rec-6621-org, eng, f, , 19280131, , isabella, bernardson, nsw, university of new south wales, 3775, 8, may maxwell crescent, pyndari, 2 63247792, 1774590, 6, NoRole
rec-5152-org,   rec-2221-org, hun, , 36, 19800310, ms, scott, lascaris, nsw, lue, 7315, 14, vonwiller crescent, , 02 05263472, 6657374, 0, NoRole
rec-3742-org,   rec-4072-org, , m, , 19070918, , jordan, ronan, vic, macedon, 2630, 72, eggleston crescent, cnjla mntn, 618 97804439, 2081570, 5, NoRole
rec-718-org,   rec-843-org, usa, m, 33, 19830401, , aidan, kent, nsw, marulan, 4558, 40, bokhara circuit, , 04 93342245, 2224041, 7, NoRole
rec-8216-org,   rec-6185-org, ind, f, 9, 20070801, , thomas, kurian, sa, kangarilla, 6164, 24, macarthur avenue, , 7 40299913, 8850443, 9, NoRole
rec-1379-org,   rec-8768-org, usa, f, 37, 19791023, , olivia, rocha, qld, south brisbane, 2905, 198, milford street, marlou, 3 25876701, 8827159, 4, NoRole
rec-3171-org,   rec-4397-org, ind, f, , 19720517, , isabelle, vraman, wa, charley creek, 4005, 7, nugal place, , 618 97593583, 1611110, 9, NoRole
rec-3552-org,   rec-2687-org, usa, f, 37, , ms, nikita, thomas, nsw, salamander bay, , 62, kellermann close, our folly, 02 59738275, 1162906, 2, NoRole
rec-5568-org,   rec-6773-org, , f, 31, 19850811, mr, logan, longhurst, nsw, black mountain, 6157, 27, moncrieff street, , 2 95101520, 2906072, 7, NoRole
rec-2468-org,   rec-4417-org, unk, f, 28, 19880408, , emiily, aarnoudse, nsw, north sydney, 3806, 28, hawker street, rocklea, 612 53710759, 7325804, 8, NoRole
rec-7130-dup-0, rec-5319-org, usa, f, 22, 19491008, mr, hadrian, leon, nsa, cranbourne north, 4506, 31, burhop vlose, , 2 62852138, 3386445, 8, NoRole
rec-2947-org,   rec-1486-org, hun, m, 28, 19881125, ms, , fekete, qld, condell park, 3037, 100, parkin street, sec 552, 3 58524493, 3562006, 1, NoRole
rec-5438-org,   rec-7706-org, eng, f, 34, 19820422, , jordan, sands, wa, youngs siding, 3178, 14, ellerston avenue, , 8 40983825, 4134148, 0, NoRole
rec-4893-dup-0, rec-8908-org, eng, , 29, 19878812, mr, david, hume, qd, sanctuafy cove, 2430, 9, furneaud street, , 613 95027189, 4409276, 5, NoRole
rec-5329-dup-0, rec-3042-org, ger, f, 33, 19831108, , amy, schaecter, tss, dulwich hill, 7377, 3, abercrombie circuit, , 617 02615302, 2579103, 8, NoRole
rec-7108-org,   rec-464-org, usa, f, 36, 19800205, dr, nasyah, schneider, vic, toongabbie, 3550, 1, bissenberger crescent, western crossing shops, 618 94847703, 1145637, 5, NoRole
rec-2540-org,   rec-2017-org, , , 21, 19950727, ms, james, green, nsw, berrima, 3168, 51, leavold place, pelican park caravn park, 02 28001808, 5098160, 3, NoRole
rec-4323-org,   rec-8994-org, chi, f, , , ms, , myou, nsw, keiraville, 3053, 18, captain cook crescent, , 612 09856492, 1318103, 4, NoRole
rec-366-org,   rec-8144-org, usa, , 12, 20040728, , amy, montgomery, nsw, beckom, 7315, 7, plowman place, , 612 30161722, 9639447, 1, NoRole
rec-172-org,   rec-6072-org, unk, f, 31, 19850929, , jye, scorsone, wa, carbunup river, 0870, 115, paul coe crescent, , 03 66830257, 4076078, 1, NoRole
rec-74-org,   rec-8133-org, ina, f, 29, 19871210, ms, benjamin, budiman, tas, yolla, 3133, 39, alfred hill drive, , 7 57989237, 3483086, 8, NoRole
rec-6886-org,   rec-6402-org, eng, f, , 19851021, ms, jarod, mathaton, qld, moore, 2262, , alroy circuit, corella, 3 72420005, 7478606, 2, NoRole
rec-5606-org,   rec-4311-org, unk, f, 33, 19831219, , annabelle, sclafani, nsw, dorrigo, 6725, 73, ranken place, sherwood, 612 42007748, 2083947, 7, NoRole
rec-4286-org,   rec-5610-org, unk, f, , 19040528, , amy, strawbridge, , ballarat, 4035, 56, julia flynn avenue, , 07 49695493, 6791225, 0, NoRole
rec-3779-org,   rec-7987-org, usa, f, 28, 19880625, , danielle, church, vic, south yarra, 2551, 62, burkitt street, the iron farm, 618 40683394, 6519442, 7, NoRole
rec-1103-org,   rec-1440-org, chi, , 28, 19880703, ms, riley, to, vic, , 3107, 36, eucumbene drive, tibarrum, , 5591160, 5, NoRole
rec-1881-org,   rec-5652-org, chi, f, , 19001128, , mikayla, tzan, nsw, coolaroo, 5238, , moule place, , 02 62197822, 6841680, 4, NoRole
rec-6688-org,   rec-4107-org, chi, f, , 19640201, mr, timothy, ou, nsw, bundeena, 2830, 9, wybalena grove, maculata, 2 34928030, 3008833, 4, NoRole
rec-3476-org,   rec-7036-org, eng, f, 31, 19851103, dr, , styles, vic, robinson, 3300, 29, mcluckie crescent, , 08 20078802, 9755424, 8, NoRole
rec-983-org,   rec-2092-org, pol, m, 31, 19850216, , steven, drzazgowski, nsw, normanhurst, 4053, 5, joyner place, , 2 49637190, 4055468, 8, NoRole
rec-2654-org,   rec-1127-org, ina, f, , 19261007, , rachel, hartono, sa, yunta, 3186, 4, forbes street, finis river, 7 17126307, 3767581, 0, NoRole
rec-7990-org,   rec-2924-org, ira, f, , 19780603, dr, jacobie, shahbazian, wa, wellington forest, 7331, 6, govett place, , 8 25931591, 2876327, 6, NoRole
rec-2632-org,   rec-7811-org, ind, f, , , , eliza, shrestha, qld, kaban, 7216, 9, enderby street, , 03 39944639, 7762311, 4, NoRole
rec-7420-org,   rec-7265-org, wel, f, 26, 19901028, ms, nicholas, apsimon, vic, beaumaris, 2340, 15, mackenzie street, , 8 59601837, 3398036, 9, NoRole
rec-8089-dup-0, rec-5390-org, ser, f, , 19030515, ms, annabel, aremovic, vic, barnawwrtha, 3152, 111, jarvis place, , 618 69777203, 1639833, 0, NoRole
rec-3994-org,   rec-8747-org, usa, f, 22, 19941231, , hayley, bates, sa, glenside, 2219, 1, vogelsang place, kirkdale, 7 83738069, 4635066, 8, NoRole
rec-2763-org,   rec-3554-org, abo, f, , 19911129, , callum, worosun, vic, st andrews beach, 3805, 43, shakespeare crescent, , 8 30808475, 1591336, 5, NoRole
rec-2604-org,   rec-4549-org, chi, m, 28, , hon, sylvie, deng, wa, wuraming, 3076, 113, russell drysdale crescent, , 02 32004079, 9606748, 7, NoRole
rec-4847-org,   rec-8662-org, unk, f, 37, 19790302, , thomas, streckfuss, qld, suttor, 4870, 27, bissenberger crescent, the homestead, 613 05974721, 6048626, 9, NoRole
rec-576-org,   rec-7039-org, eng, f, 26, 19900405, , cheyenne, danielson, nsw, cuttagee, 4558, 24, burraly court, leonawood, 02 91981309, 7066518, 2, NoRole
rec-8202-org,   rec-4919-org, eng, f, 33, , ms, connor, ryely, wa, matraville, , 9, florence taylor street, wahronga, 02 63075719, 2155970, 3, NoRole
rec-6025-org,   rec-1285-org, usa, f, , 19640215, dr, madeline, padilla, sa, modbury north, 7019, 14, vonwiller crescent, , 617 44069333, 4794223, 3, NoRole
rec-3088-org,   rec-3730-org, eng, m, 29, 19870115, , nicholas, hermanson, qld, maryborough, 2159, 15, gurr street, , 3 25477877, 5592296, 2, NoRole
rec-3700-org,   rec-662-org, ind, , 30, 19861223, ms, liam, shailendra, , camp mountain, 2489, 12, fenwick place, moy, 04 63697209, 2106361, 1, NoRole
rec-6267-org,   rec-1607-org, fin, , , 19960418, , ethan, linkomies, qld, diamond valley, 2287, 27, maribyrnong avenue, , , 8267474, 1, NoRole
rec-3605-org,   rec-764-org, ind, f, 31, 19850417, , jamilla, keshaw, wa, dampier, 2260, 80, bidwill close, , 8 53276221, 4745148, 4, NoRole
rec-3883-org,   rec-2141-org, eng, m, 29, 19870223, hon, rebecca, kelsey, nsw, cookardinia, 5088, , cutlack street, moondah, 2 58647447, 5805695, 4, NoRole
rec-653-org,   rec-3616-org, ind, f, 30, 19860920, , lilly, lakhani, nsw, grabben gullen, 3373, 7, saunders street, , 612 67838076, 6919845, 2, NoRole
rec-5170-org,   rec-5624-org, unk, m, , 19970419, , bailey, aani, vic, tallangatta, 2428, 100, williams street, , 8 35398094, 9767529, 0, NoRole
rec-2440-org,   rec-4605-org, usa, f, 26, , , harrison, cross, nsw, regentville, 3184, 141, hilder street, , 02 28765907, 8585084, 3, NoRole
rec-8869-org,   rec-8610-org, eng, f, , 19970923, ms, darcy, way, vic, bacchus marsh, 3205, 24, vanzetti crescent, white lodge, 08 19039068, 9151296, 3, NoRole
rec-4173-org,   rec-8046-org, eng, f, 23, 19931207, dr, keeley, merrickson, vic, monbulk, 6024, 71, adcock place, , 8 01156935, 5480295, 7, NoRole
rec-7474-org,   rec-3421-org, ger, f, 39, 19770122, , jessica, hartleben, nsw, hillston, 3068, 84, fitzmaurice street, , 02 29727024, 3754448, 1, NoRole
rec-1345-org,   rec-4615-org, usa, f, 32, 19840329, dr, domenique, blankenship, vic, tresco, 3880, 42, mcnamara street, ocean lake caravan, 8 67005174, 7848464, 1, NoRole
rec-5801-org,   rec-2760-org, eng, f, , 19191011, , michael, thorn, nsw, lismore, 3125, 139, o'loghlen street, , 612 69435845, 2088072, 0, NoRole
rec-2483-org,   rec-8201-org, swe, m, , 19580704, , michael, valquist, qld, ironbark, 2790, 3, halifax close, , 3 93263248, 9800293, 5, NoRole
rec-6652-org,   rec-8613-org, rus, f, 30, 19860606, , lexie, yurkov, sa, copeville, 3284, 2, birrigai square, grandview, 07 16113323, 4080449, 9, NoRole
