rec_id, rec2_id, culture, sex, age, date_of_birth, title, given_name, surname, state, suburb, postcode, street_number, address_1, address_2, phone_number, soc_sec_id, blocking_number, family_role
rec-3581-org,   rec-3601-org, por, m, 8, 20081120, , mitchell, cuthiliero, nsw, bowna, 3737, 5, marsh place, , 612 33454972, 6222586, 2, NoRole
rec-2197-org,   rec-3062-org, unk, f, , 19930624, , hayley, aarnoudse, wa, waddy forest, 4066, 7, donohoe place, , 07 69449396, 5169097, 6, NoRole
rec-3339-dup-0, rec-2552-org, iri, f, 25, 19910623, ms, tiahnee, hanifan, nsw, 6725, west wollongong, 3, davenport street, bluegum, 02 10939479, 6157753, 0, NoRole
rec-3094-org,   rec-3280-org, , m, 11, 20050327, , daniel, chandler, nt, pine creek, 2289, 3, kadina crescent, , 03 10822453, 9764283, 4, NoRole
rec-1812-dup-0, rec-3195-org, usa, , 27, 19890803, , samue, compton, vio, bullarto, 5607, 13, bushby coose, , 8 07294155, 1205371, 1, NoRole
rec-2376-org,   rec-1824-org, , f, 23, 19931109, , mackenzi, webb, , kirrawee, 7320, 191, captain cook crescent, , 07 58792258, 3141436, 4, NoRole
rec-1440-org,   rec-504-org, usa, f, 38, , cpt, sonja, dillard, sa, wingfield, 2224, 50, william webb drive, northbourne, 617 35146884, 5038496, 0, NoRole
rec-176-org,   rec-422-org, eng, f, , 19760928, , libby, christison, , lower templestowe, 3910, 20, musgrave street, , 04 81574119, 9276169, 7, NoRole
rec-2337-dup-0, rec-1437-org, ara, f, 31, 19850518, dr, charle, mersiha, , guha, 2233, 3, lachlan street, , 08 57618958, 8181841, 0, NoRole
rec-3702-org,   rec-1119-org, , f, 28, 19880527, , rebecca, revie, vic, toolern vale, 4562, 10, scratchley place, tantallon, 8 04490761, 3762791, 0, NoRole
rec-2253-org,   rec-822-org, ind, , 22, 19940528, , koula, viresh, nsw, french park, 2340, 175, boddington crescent, , 2 42457469, 4604556, 2, NoRole
rec-623-org,   rec-1695-org, eng, m, 25, 19910312, mr, sophie, northrop, wa, calingiri, 2232, 17, fowles street, , 618 34714002, 5529690, 1, NoRole
rec-1269-org,   rec-2082-org, chi, m, 34, 19820702, , alana, sha, wa, christmas island, 3206, , dettmann close, , , 5681908, 5, NoRole
rec-1448-org,   rec-1015-org, dut, m, 10, 20061104, , joshua, devries, tas, akaroa, 2354, 7, sternberg crescent, , 7 18134707, 1782462, 0, NoRole
rec-3994-dup-0, rec-1674-org, eng, f, 21, 19950226, , isabrlla, davison, nsw, greenacre, 2454, 1, hopegooe place, , 02 21061993, 6039613, 4, NoRole
rec-3055-org,   rec-3718-org, chi, f, 25, 19910914, , james, sheh, nsw, minto, 2251, 12, dyurra place, woodleigh, 02 24842981, 4977688, 1, NoRole
rec-2992-org,   rec-3807-org, usa, m, 8, 20081217, hon, arabella, franklin, , mosman, 2285, 1, rumbelow court, loormeah park, 02 46868503, 6266057, 1, NoRole
rec-3768-dup-0, rec-503-org, eng, f, 33, 19820131, ms, olivia, herzert, fic, apsley, 4020, 4, zeal place, oivi, , 7206297, 4, NoRole
rec-434-org,   rec-1882-org, chi, f, 27, 19890831, , daniel, chyau, vic, sherbrooke, 3178, 360, flecker place, , 08 49955302, 3302490, 4, NoRole
rec-2331-org,   rec-738-org, eng, , 23, 19931007, , jacob, royston, wa, gorge rock, 2030, 354, howie court, , 8 19123231, 7767625, 8, NoRole
rec-3855-org,   rec-3903-org, usa, , 28, 19880716, , skye, mcmahon, vic, port melbourne, , , pethebridge street, , 618 46286643, 8783233, 0, NoRole
rec-3868-org,   rec-3856-org, usa, f, 36, 19800126, , mikayla, maynard, sa, beaumont, 3934, 47, roughsey place, , 07 37254601, 4991089, 9, NoRole
rec-439-org,   rec-3555-org, chi, f, 29, 19870802, ms, charlie, xie, qld, leydens hill, 4350, 28, batman street, yalgoora, 03 46378326, 5682616, 7, NoRole
rec-3231-org,   rec-2833-org, usa, f, 30, 19860209, , tahlia, washington, nsw, toorooka, 4207, 2, fitchett street, , 02 83958830, 4945195, 1, NoRole
rec-3314-org,   rec-2803-org, usa, f, 27, 19891112, , oakleigh, wolfe, vic, burwood east, 4385, 31, fred johns crescent, , , 5502637, 0, NoRole
rec-905-org,   rec-2392-org, eng, m, 23, 19930726, hon, shannon, christophers, , ashgrove, 2481, 23, eyre street, , 04 87908119, 2527744, 2, NoRole
rec-1214-org,   rec-1728-org, ind, f, 19, 19970411, pfc, jade, malipeddi, , st albans, 3608, 25, nambir court, , 03 77045255, 2324882, 7, NoRole
rec-3735-org,   rec-3056-org, iri, m, 23, 19930313, , sophie, quirke, qld, milton, 2039, 14, barnett close, yongala, 3 05849496, 2998591, 6, NoRole
rec-1376-org,   rec-605-org, eng, m, 32, 19840703, sgt, harry, pierson, vic, mount eliza, 6395, 6, marawa place, , 04 84578928, 7299014, 3, NoRole
rec-5-org,   rec-1368-org, usa, f, 8, 20080222, , tegan, small, nsw, turramurra, 3101, 92, jarvis place, , 612 26056886, 9096423, 4, NoRole
rec-2219-dup-0, rec-3877-org, sri, , , 19970906, , briley, berry, nsw, bombla, 2049, 45, gillies street, , 2 03528454, 8626946, 4, NoRole
rec-3465-org,   rec-2864-org, unk, f, 10, 20061004, , sarsha, abbatista, nsw, harbord, 2546, 24, , , 02 27094934, 7153219, 9, NoRole
rec-531-org,   rec-3051-org, eng, m, 19, 19970605, dr, jessica, paterson, vic, framlingham, 5126, 13, avon place, , 08 49800769, 8911349, 2, NoRole
rec-651-dup-0, rec-597-org, eng, f, 32, 19791018, , chritian, pryor, vif, mapgie, 4102, 20, conifer avenue, , 618 87825201, 2699547, 2, NoRole
rec-1255-dup-0, rec-438-org, chi, , 9, 20070915, , tahin, qu e, , tingalpa, 5174, 285, mirbelia crescent, , 3 75310753, 4915200, 7, NoRole
rec-558-org,   rec-3127-org, iri, m, 44, 19720814, ms, aaliyah, oclery, nsw, ilford, 3188, 49, thornton place, sherwood, 2 25793802, 2960977, 9, NoRole
rec-2599-org,   rec-719-org, ind, f, 24, 19921109, , ty, malipeddi, sa, tusmore, 5096, 72, port jackson circuit, , 617 40076434, 5165637, 7, NoRole
rec-2913-org,   rec-3858-org, rus, f, 34, , , wilson, stiachkov, wa, exmouth, 7310, 161, ingham place, rowethorpe, 618 08184827, 2976208, 5, NoRole
rec-2785-org,   rec-2337-org, chi, f, 24, 19920603, ms, william, tien, , nambour, 4163, 42, smalley circuit, , 07 77346379, 7712366, 4, NoRole
rec-214-dup-0, rec-1328-org, afg, f, 32, 19846006, , melmnie, kasi, nsw, jackadgery, 3185, 849, beasly street, , 2 22780099, 1270235, 0, NoRole
rec-232-dup-0, rec-522-org, unk, r, 24, 19921224, , kyel, scoby, nsw, argenton, 2451, 147, bardsley place, , 612 03275617, 7222133, 1, NoRole
rec-3851-dup-0, rec-675-org, pol, f, 31, 19850801, mr, benji, czerfin, vic, merricks, 2215, , clive stedle avenue, , 618 11124441, 9280484, 4, NoRole
rec-3618-org,   rec-1500-org, abo, , , , , katelyn, yunipingu, sa, north haven, 6102, 61, macpherson street, tantallon, 07 04873826, 9120758, 1, NoRole
rec-1-org,   rec-1903-org, , , , 19791031, , ethan, riddoch, vic, tanjil south, 4655, 29, palmer street, , 08 03514578, 1047471, 0, NoRole
rec-829-dup-0, rec-2981-org, eng, n, 11, 20050810, , roie, lukeson, nsw, nansn, 2011, 30, buller icrescent, , 8 51520945, 9753339, 4, NoRole
rec-99-org,   rec-1778-org, unk, f, 20, 19961122, , madison, strangway, vic, flynn, 4108, 38, fuhrman street, , 02 46034991, 1434430, 9, NoRole
rec-1137-org,   rec-278-org, unk, , 12, 20040421, ms, caitlin, scime, vic, plenty, 4054, 16, carrodus street, , 618 72066686, 6757582, 8, NoRole
rec-3763-dup-0, rec-1419-org, usa, b, 22, 19915010, rev, alexandra, bentln, vic, melbourne airport, 6017, 136, peacock place, argyle village, 08 06194585, 1369549, 0, NoRole
rec-3842-org,   rec-1843-org, ira, m, 28, , mr, riley, fallahi, qld, cooroo lands, 4556, 12, plummer street, pia place, 613 07934496, 1676506, 2, NoRole
rec-3463-org,   rec-2241-org, eng, f, 19, 19970324, hon, ky, ryeley, sa, paradise, 2620, 11, bean crescent, , , 1798153, 0, NoRole
rec-2320-org,   rec-1850-org, ser, f, , 19280804, , , sipran, qld, blackdown, 2049, 51, naas road, , 613 80372876, 7706543, 8, NoRole
rec-1205-org,   rec-582-org, chi, m, 36, 19800315, mr, emma, mo, vic, aspendale gardens, 5041, 76, totterdell street, , 08 11692597, 7472438, 1, NoRole
rec-542-dup-0, rec-654-org, ara, , , 19430804, ms, connro, jabe, nsw, cranebrok, 2250, 103, fullerton erescent, athlone, 2 93281551, 3045019, 6, NoRole
rec-999-org,   rec-3146-org, ara, f, , 19870928, ms, james, suha, vic, mount buller, 3805, 822, maplestone place, lautersha, 8 57379812, 6270391, 8, NoRole
rec-3442-dup-0, rec-2107-org, eng, , 28, 19880906, , milford, jean-claude, ws, stratton, 5161, 15, mcvillysclose, , 08 52259453, 5995494, 0, NoRole
rec-3917-dup-0, rec-3359-org, eng, f, 36, 19810018, , aml, earlson, nsw, st ives chase, 3033, 15, crichton rescent, , 612 04457066, 5147861, 6, NoRole
rec-1297-org,   rec-2923-org, eng, f, 25, 19911023, , kiara, pressley, , coffs harbour, 4030, 52, fitzhardinge crescent, , 02 23773286, 1926540, 4, NoRole
rec-1466-org,   rec-3905-org, usa, m, 19, 19970714, , james, bright, vic, kanyapella, 7180, 38, keats place, , 618 47783185, 8828066, 5, NoRole
rec-2475-org,   rec-368-org, eng, m, , 19340512, mr, alisha, jacobsen, nsw, girilambone, 2046, 22, mccormack street, bridgewater estate, 2 86414386, 1674548, 2, NoRole
rec-3613-org,   rec-2544-org, eng, f, , 19320520, , madeleine, sands, nsw, woolomin, 3107, 93, macdonald place, , 04 90893418, 2735326, 0, NoRole
rec-921-dup-0, rec-3741-org, sri, , 29, 19870940, , josh, samataweera, vic, winslow, 2206, 33, ashkanasycrescent, , 08 31824661, 4349874, 9, NoRole
rec-145-org,   rec-2421-org, eng, f, 28, 19881126, , simon, sutherland, wa, coolbellup, 2753, 32, mcginness street, , 08 74886118, 6572091, 9, NoRole
rec-2626-org,   rec-2612-org, eng, f, 9, 20071031, , zachary, herbert, nsw, shellharbour, 3300, 95, duffy street, riley house, 07 05379028, 7040574, 4, NoRole
rec-196-org,   rec-869-org, ser, f, 30, 19860613, pfc, laura, mlacnik, vic, dargo, 4031, 73, gungurra crescent, , 8 47415505, 2375204, 0, NoRole
rec-3339-org,   rec-2552-org, iri, f, 25, 19910623, ms, tiahnee, hanigan, nsw, west wollongong, 6725, 3, davenport street, bluegum, 02 10930479, 6157723, 0, NoRole
rec-1346-org,   rec-2991-org, unk, m, 23, 19930717, mr, erin, abbitt, qld, woodlands, 5061, 2, custance street, bridgewater estate, , 4539777, 8, NoRole
rec-3654-org,   rec-1713-org, unk, f, 31, , , mia, scottjackson, nsw, kogarah, 6062, 3, simpson street, alanvale, 612 96261836, 2617505, 4, NoRole
rec-407-org,   rec-952-org, ger, f, 12, 20040404, , sarah, sulzbach, nsw, legume, 3377, 202, horbury street, , 02 37520961, 1376428, 8, NoRole
rec-2755-org,   rec-690-org, eng, f, , 19240409, , mitchell, robert, , safety bay, 3976, 16, von guerard crescent, , 04 28325820, 2139028, 6, NoRole
rec-289-org,   rec-1930-org, eng, f, 33, 19831110, , lily, thacker, tas, blackwood creek, 3224, 18, wiburd street, bowan downs, 07 82475099, 2458510, 1, NoRole
rec-3291-org,   rec-3128-org, gre, f, 22, 19940827, , willow, karoki, vic, epsom, 2456, 5, phillip avenue, , 8 59545401, 9770165, 6, NoRole
rec-2690-org,   rec-1065-org, usa, m, , , , toby, douglas, tas, west launceston, 3144, 5, oxley street, , 7 50806262, 8362574, 7, NoRole
rec-3731-org,   rec-1357-org, chi, , 30, 19860505, , emiily, kai, qld, gaeta, 3586, 28, duigan place, parkwood piazza, 3 21974662, 5921483, 9, NoRole
rec-1687-org,   rec-2661-org, chi, f, 13, 20030523, , carla, koh, vic, quantong, 4342, 106, carrington road, , 8 91061620, 5607388, 2, NoRole
rec-2284-dup-0, rec-1957-org, ara, , , 19071005, , toby, qiyyama, sa, pennington, 5500, 62, perryjdrive, , 617 35953142, 7690656, 3, NoRole
rec-809-dup-0, rec-786-org, usa, f, 34, 19921231, ms, talia, milws, , wynward, 3644, 192, kinkead sreet, new lyn farm, 08 18620598, 5948259, 1, NoRole
rec-3728-dup-0, rec-452-org, , f, 27, 19890410, dr, weaver, james, nsw, , 3939, 2, tarlton place, kinkora village c/pk, 02 91984766, 4778506, 3, NoRole
rec-1943-org,   rec-195-org, eng, , 33, 19830815, , pino, pemberton, vic, carlton, 3101, 19, beaumont close, , 03 94947972, 1126952, 2, NoRole
rec-3820-org,   rec-2524-org, eng, m, , 19530601, ms, harry, pottinger, qld, booval, 6321, 142, meyers place, karinga park, 04 74400343, 2532845, 3, NoRole
rec-66-org,   rec-1538-org, chi, , 27, 19890927, , zachariah, , vic, bendoc, 2257, 15, kirkcaldie circuit, , 618 57866340, 9668876, 1, NoRole
rec-3777-org,   rec-1870-org, sri, f, 35, 19810616, , alessandra, jarasinghe, qld, benarkin, 3190, 205, glenmaggie street, , 3 80567076, 3116527, 2, NoRole
rec-2786-org,   rec-1020-org, unk, , 38, 19780618, ms, ryan, strehovski, vic, christmas hills, 4161, 1, kennedy street, , 8 67553525, 6143041, 3, NoRole
rec-1439-org,   rec-1697-org, nor, f, 42, 19740909, , mitchell, schjerven, , caulfield, 2261, 5, dyurra garden, bindaree, 08 53072952, 6164579, 7, NoRole
rec-2373-org,   rec-1454-org, ser, , 32, 19841230, , rupert, doric, tas, dulcot, 2478, 18, howitt street, the meadows, 07 32564537, 6432046, 1, NoRole
rec-2291-org,   rec-3528-org, eng, , 19, 19970807, , dylan, christians, vic, wyndham vale, 3047, 503, mccann street, palm lake resort, 618 65862425, 7175314, 2, NoRole
rec-3286-org,   rec-3582-org, chi, f, 35, 19810307, , reuben, men, , preston, 3121, 25, rohan rivett crescent, , 03 39901248, 9120544, 5, NoRole
rec-2225-org,   rec-1859-org, usa, f, 27, 19890408, , cooper, atkinson, vic, neerim north, 6155, 37, dalrymple street, lochinvah, 08 46536587, 8381102, 7, NoRole
rec-3364-dup-0, rec-1088-org, chi, t, 27, 19880604, dr, erin, zhang, qld, banksia beach, 0822, 32, heagney drescent, , 3 01703187, 5239623, 8, NoRole
rec-3867-org,   rec-2394-org, ara, f, , 19160213, , harrison, naseemah, nsw, lake munmorah, 2117, 54, forbes street, , 02 70437520, 7540164, 6, NoRole
rec-184-org,   rec-1940-org, ind, , 33, 19830525, , joshua, tandekar, nsw, warracknabeal, 3073, 15, bunbury street, port fairy road, 2 36091528, 4115172, 1, NoRole
rec-1117-org,   rec-950-org, jew, f, 9, 20070924, , samuel, jacobowitz, vic, baddaginnie, 2196, 3, playfair place, , 8 24232745, 7803674, 9, NoRole
rec-2302-org,   rec-2730-org, ser, f, 36, 19800603, ms, konstantinos, vidic, , woodville gardens, 3690, 10, reay place, , 07 68548095, 1888247, 1, NoRole
rec-2686-org,   rec-256-org, eng, , 27, 19890121, , joshua, christianson, nsw, geneva, 4380, 23, barrow place, redwood village, 612 71026528, 3052261, 9, NoRole
rec-2622-org,   rec-451-org, usa, , 28, 19880515, , brendan, ratliff, vic, ravenswood, 3068, 145, chewings street, billen cliffs caravn park, 618 59421042, 6874417, 8, NoRole
rec-2437-dup-0, rec-3964-org, eng, f, 23, , , hartie, prescott, nsw, lemon tree passage, 4530, 4, canberra avenue, , 02 16087753, 5554798, 3, NoRole
rec-2278-org,   rec-164-org, eng, m, , , mr, edward, morrish, tas, hendra, 2291, 2, lumeah street, st johnof god hospital, 08 32258364, 2439053, 9, NoRole
rec-2266-org,   rec-633-org, wel, f, , 19421007, , georgia, tidder, nsw, towradgi, 5118, 45, northmore crescent, , 612 94434860, 6608206, 1, NoRole
rec-1221-org,   rec-2674-org, eng, f, 31, 19851016, , fraser, christinsen, vic, waterways, 5019, 22, bourne street, pendene, 08 93267798, 2434755, 9, NoRole
rec-2294-org,   rec-2708-org, eng, , 28, 19880422, , daniel, bonher, , scarborough, 2137, 6, arden place, castlereagh village, 03 37430782, 2402524, 7, NoRole
rec-3091-org,   rec-2916-org, usa, f, 27, 19890312, , caleb, cox, qld, monkland, 6062, 80, bindaga street, , , 7248212, 4, NoRole
rec-2333-org,   rec-1143-org, chi, f, , 19780515, , noah, zhan, wa, robina, 6112, 56, , , 618 71960542, 4832131, 0, NoRole
rec-744-org,   rec-1845-org, eng, f, 34, 19820120, ms, breeanne, gardenar, sa, northgate, 2042, 3, dowsley place, rainbow ridge, 7 55184480, 7682408, 6, NoRole
rec-167-dup-0, rec-1171-org, usa, f, 27, 19890711, , lucas, deleon, viv, bellrae, 4106, 3, mcclaughryplace, , , 9458302, 9, NoRole
rec-1405-org,   rec-812-org, chi, f, 35, 19810829, ms, katelyn, bian, , ringwood north, 4880, 37, newman morris circuit, , 07 73891876, 6477524, 3, NoRole
rec-378-org,   rec-3237-org, eng, f, 20, 19961016, , alexandra, deadman, vic, lynbrook, 2906, 55, hutt street, , 08 47476721, 5355570, 1, NoRole
rec-2660-org,   rec-1817-org, usa, , 28, 19880824, ms, philip, koch, sa, tumby bay, 2481, 6, , , 617 61165476, 9118638, 2, NoRole
rec-1197-dup-0, rec-1260-org, unk, f, 30, 19561130, , jeremiah, strehovski, nsw, athol npark, 2100, 33, gorrie cose, , 08 00641259, 9834014, 3, NoRole
rec-3067-dup-0, rec-3729-org, usa, m, 41, 20051623, dr, andie, ballard, sa, , 4153, 5, fred johns rcescent, neerenuff cottage, 07 56524887, 7626637, 5, NoRole
rec-3622-org,   rec-1269-org, spa, f, 30, 19860326, , taylah, sarmiento, , marmion, 5373, 342, mcleod place, , 02 46736474, 4449074, 5, NoRole
rec-700-org,   rec-1340-org, eng, m, 23, 19930917, ms, lara, herberts, vic, enfield, 2170, 42, staaten crescent, wirruna, 08 79833350, 9648501, 8, NoRole
rec-2837-dup-0, rec-1928-org, ina, f, , 19841225, , jack, wisby, , bowdr, 2443, 42, rickards street, , 07 03406597, 4670732, 9, NoRole
rec-3568-org,   rec-1477-org, chi, f, 21, 19950430, , lucy, szma, nsw, lostock, 4118, 10, perrin circuit, whitsun, 02 12009203, 5682068, 2, NoRole
rec-3229-org,   rec-1642-org, usa, m, 31, , ms, joel, carey, sa, sandy creek, 4160, 24, nardoo crescent, , 617 43172711, 3006103, 0, NoRole
rec-1471-dup-0, rec-2913-org, pol, , 31, 19850430, , jaime, brezinska, act, dickson, 3146, 182, mccoll sgreet, , 612 57307676, 4747332, 9, NoRole
rec-392-org,   rec-3750-org, chi, f, 32, 19840603, , bethanie, toy, vic, highett, 2621, 16, nullagine street, les fleurs, 08 99037756, 9195917, 1, NoRole
rec-1818-org,   rec-2055-org, usa, f, 24, 19920926, , madison, randall, vic, moorabbin, 3137, 67, la perouse street, ingrove, 08 55925992, 6066132, 7, NoRole
rec-2839-org,   rec-1699-org, eng, f, , 19740622, , zachary, booner, vic, mount buffalo, 4567, 142, forbes street, , 8 62509668, 2821909, 1, NoRole
rec-3520-org,   rec-3261-org, eng, f, 37, 19790722, , thomas, elder, nsw, north willoughby, 2171, 2, , , 612 63914077, 3290117, 5, NoRole
rec-3984-org,   rec-1076-org, usa, f, 31, 19850328, dr, joshua, lindsey, sa, seaford meadows, 3840, 34, morrison street, , 617 04170385, 1995745, 1, NoRole
rec-2129-org,   rec-2649-org, ind, f, , 19641024, ms, alana, adwani, nsw, rock flat, 2118, 63, o'connor circuit, rosedale, 612 00543441, 1761504, 8, NoRole
rec-663-org,   rec-1561-org, cze, f, 25, 19910504, , jeremiah, hanzelko, nsw, burraneer, 6450, 6, sid barnes crescent, rosetta village, 02 39475567, 3883686, 3, NoRole
rec-1038-org,   rec-313-org, usa, f, 22, 19940510, , joel, nielsen, vic, katandra, 2565, 10, burdekin avenue, , 08 38373462, 4071284, 1, NoRole
rec-1164-org,   rec-364-org, ind, f, 32, 19840610, ms, campbell, mhambrey, vic, bundalong, 3041, 35, allchin circuit, canberra hse, 8 94481508, 2032504, 0, NoRole
rec-3323-org,   rec-1060-org, dut, f, , 19890823, pfc, annabelle, voelker, vic, avoca, 3280, 1, euree street, destiny park, 04 91135114, 7802433, 3, NoRole
rec-2362-dup-0, rec-2849-org, ind, , , 19181213, , daniel, soumodip, qlf, burrum fiver, 2261, 41, wilkin sstreet, , 3 17619119, 2627177, 7, NoRole
rec-799-org,   rec-2492-org, dan, , 35, 19811102, , hamish, poertner, sa, athelstone, 2127, 115, tarrant crescent, brumby's run, 7 03203456, 9567452, 2, NoRole
rec-3564-org,   rec-3240-org, ger, , 27, 19890708, , eliza, kleiber, nsw, duri, 6023, 25, holman street, , 612 65168053, 7085653, 7, NoRole
rec-2595-org,   rec-1110-org, usa, f, 28, 19881130, ms, aiden, parks, wa, millars well, 4630, 187, o'dowd street, , 08 46954204, 1773398, 1, NoRole
rec-3292-org,   rec-1295-org, unk, f, , , mr, joel, strapp, vic, tuart hill, 3012, 8, bray place, , 08 30883509, 6005248, 7, NoRole
rec-3254-org,   rec-2212-org, cze, f, 30, , dr, dean, lescak, qld, greenwood, 3939, 402, badenoch crescent, , 03 54829090, 2403076, 5, NoRole
rec-2620-org,   rec-353-org, eng, , 28, 19880630, , louis, milford, nsw, mount kembla, 2290, 1397, barnett close, , 612 88557198, 9457661, 9, NoRole
rec-2058-org,   rec-1644-org, pol, f, 32, 19840324, , lauren, draczynski, nsw, mogareeka, 5070, 42, lonsdale street, giants creek vinyard, 02 06079366, 7334055, 6, NoRole
rec-2840-dup-0, rec-1488-org, usa, f, , 19580408, , harrit, owens, nsw, blacktown, 2156, 6, lyttleton crrscent, sheep station, 612 45871145, 5363445, 4, NoRole
rec-795-dup-0, rec-3788-org, nor, c, 33, 19830008, mr, bennie, leonardsson, nsw, winston hills, 4077, 42, bennetyts close, , 02 74275961, 1947321, 2, NoRole
